time_ns,ax,ay,az,wx,wy,wz
1765227757513334126,-7.729,-3.722,-4.815,0.00099,0.002423,-5.5e-05
1765227757538627835,-7.732,-3.708,-4.832,-0.001448,-0.001406,0.000223
1765227757563236627,-7.705,-3.754,-4.84,-0.002769,-0.001701,-0.002368
1765227757588858045,-7.681,-3.759,-4.81,-0.001354,-0.003446,-0.00373
1765227757612911085,-7.69,-3.762,-4.828,0.002605,-0.002551,0.002213
1765227757638315961,-7.718,-3.732,-4.819,0.000958,-0.001246,0.001048
1765227757662956961,-7.741,-3.761,-4.789,-0.001456,-0.001895,-0.000872
1765227757687934170,-7.715,-3.715,-4.813,-0.001919,-0.000272,0.000263
1765227757712834045,-7.715,-3.739,-4.868,0.001073,-0.001199,0.001758
1765227757737688378,-7.72,-3.743,-4.85,-5.1e-05,-0.001632,-0.00265
1765227757762684045,-7.708,-3.755,-4.879,-0.009047,-0.004509,-0.004896
1765227757787994296,-7.77,-3.839,-4.778,-0.004078,-0.000813,-0.000385
1765227757812931130,-7.64,-3.766,-4.706,0.004276,-0.000625,0.007563
1765227757838006213,-7.712,-3.82,-4.865,0.003438,0.002509,0.00623
1765227757862533963,-7.689,-3.736,-4.846,0.005655,0.000731,0.0032
1765227757887939797,-7.678,-3.76,-4.823,-0.002557,-0.002229,0.002211
1765227757912606172,-7.723,-3.775,-4.827,-0.001268,0.000269,-4.5e-05
1765227757937903548,-7.612,-3.835,-4.9,0.005241,0.001369,0.007766
1765227757963373507,-7.629,-3.837,-4.943,0.00625,-0.001263,0.003304
1765227757987686131,-7.623,-3.828,-4.914,0.010727,0.000192,0.007325
1765227758012956716,-7.611,-3.888,-4.924,0.017109,0.005249,0.013645
1765227758037426340,-7.591,-3.916,-4.941,0.022208,0.006261,0.016302
1765227758062452715,-7.454,-3.971,-4.931,0.016726,0.002789,0.008087
1765227758087386049,-7.417,-4.174,-4.994,0.021476,0.0088,-0.000684
1765227758113102134,-6.984,-4.536,-4.268,0.055563,0.006032,0.01809
1765227758137162841,-7.092,-4.319,-4.972,0.028428,0.012754,-0.020354
1765227758162511050,-6.851,-4.661,-4.803,-0.006582,-0.001987,-0.0211
1765227758187985968,-6.755,-4.179,-5.371,0.002344,-0.04678,0.00999
1765227758213166302,-8.736,-4.46,-3.033,0.093321,-0.046521,0.092152
1765227758237573218,-7.337,-3.595,-5.909,0.014356,-0.038541,-0.050582
1765227758263452762,-6.4,-3.824,-4.618,-0.017679,-0.110865,-0.073225
1765227758287990345,-6.526,-3.191,-5.136,-0.142065,-0.060645,-0.151968
1765227758313349179,-7.474,-3.882,-4.915,-0.001002,-0.044015,0.020325
1765227758338000095,-7.044,-5.19,-4.865,-0.033422,0.053061,0.037494
1765227758362890595,-6.974,-4.179,-6.506,0.056491,0.025152,-0.022718
1765227758387737554,-7.406,-3.38,-4.036,-0.113122,0.075458,-0.086117
1765227758412640387,-7.263,-4.342,-3.747,-0.230083,0.027669,-0.026093
1765227758437624429,-9.512,-4.85,-1.734,0.104304,0.145441,0.270817
1765227758462482179,-7.524,-5.414,-4.898,-0.225976,0.028939,-0.118913
1765227758487476971,-6.107,-3.365,-6.838,-0.053039,-0.295813,-0.109471
1765227758512480055,-6.557,-4.486,-2.81,0.085935,-0.278185,0.05644
1765227758537560514,-8.256,-5.779,-6.003,0.010057,-0.11904,0.244848
1765227758562543764,-6.271,-5.828,-3.483,-0.00072,-0.03478,-0.126955
1765227758587555515,-8.433,-3.265,-2.18,-0.413037,0.083726,-0.220089
1765227758612484307,-7.892,-2.893,-3.048,-0.244921,-0.07198,0.122162
1765227758637519557,-8.996,-4.223,-3.775,0.376161,0.330566,0.284751
1765227758662574641,-5.624,-1.331,-3.794,0.011931,0.019876,-0.099626
1765227758688219642,-5.47,-6.703,-2.728,-0.470761,0.224366,-0.193524
1765227758713057267,-4.551,-4.088,-6.04,0.071209,-0.169589,0.007683
1765227758737955601,-6.471,2.276,-3.592,0.070919,-0.281116,0.021954
1765227758763122268,-6.474,-0.848,-2.49,-0.133808,0.105995,-0.534221
1765227758787617934,-3.255,-2.079,-4.519,0.857373,-0.139038,0.065619
1765227758812427101,-16.609,4.439,-15.369,-0.449609,-0.137395,-0.072586
1765227758837366268,-11.593,-8.373,-0.561,0.284199,0.435946,0.355749
1765227758862291977,-8.447,-7.123,-2.605,-0.075961,-0.203904,-0.178138
1765227758887189977,-10.307,-9.351,-5.78,0.305276,0.44675,-0.03245
1765227758913074479,-4.438,-3.595,-9.719,0.129843,2.9e-05,-0.152551
1765227758937150394,-12.659,-1.819,-9.757,-0.41262,-0.284057,0.202011
1765227758962993479,-9.461,-3.571,-6.802,-0.192142,0.318872,-0.187344
1765227758988576897,-9.685,-1.67,-2.888,-0.428181,0.11869,-0.51103
1765227759013005230,-11.887,-10.96,1.346,0.095854,0.508791,-0.14477
1765227759037549646,-5.467,-2.653,-6.177,-0.001867,-0.078543,-0.288613
1765227759063490190,-5.224,-8.605,0.298,-0.152665,0.291577,0.34048
1765227759087073146,-5.371,-4.272,-6.275,-0.615536,0.056224,-0.365489
1765227759113324357,-7.899,-2.825,-6.315,0.243782,-0.179223,-0.069029
1765227759137981648,-7.049,-3.961,-2.521,-0.264686,-0.314878,-0.250385
1765227759163195566,-7.243,-4.004,-6.304,-0.417819,0.247343,-0.759218
1765227759188268608,-11.695,-3.696,-2.399,0.376921,0.076881,0.339564
1765227759213217608,-13.243,-2.947,-5.595,0.585156,0.368058,-0.019426
1765227759238432151,-4.049,-2.756,0.373,0.172133,0.216151,0.005726
1765227759263111609,0.019,-1.658,-1.061,0.186146,0.555969,-0.088717
1765227759288495735,-15.506,-9.324,-1.586,0.298037,0.523892,0.555522
1765227759313509527,-5.946,-8.65,-0.631,0.175977,-0.078409,-0.241516
1765227759338237652,-6.972,-4.241,-4.46,-0.132939,0.033517,-0.550551
1765227759363685611,-9.611,-13.384,5.713,-0.003579,0.535995,-0.265465
1765227759387986777,-3.486,-0.262,1.575,1.631475,0.52424,-0.744714
1765227759413167028,-3.374,-2.236,-5.613,0.45267,-0.175163,0.431863
1765227759437993028,-5.158,3.084,-4.496,-0.160484,-0.472267,0.217853
1765227759462953778,-7.515,-5.828,-3.993,0.001087,-0.09951,-0.106859
1765227759487504028,-2.361,-12.026,0.112,0.079241,-0.095515,-0.145893
1765227759512337070,-13.558,-6.441,-9.19,-0.274736,1.480973,-0.559873
1765227759537345820,-0.096,2.166,2.871,2.772891,-0.109153,0.650447
1765227759562353487,-2.029,-4.005,5.411,-0.091684,-0.210493,0.301147
1765227759587270821,-9.136,-1.632,0.323,0.376782,0.244515,-0.140937
1765227759612321946,-4.728,0.083,-5.903,0.807198,0.458256,-0.484627
1765227759637270988,-7.597,0.097,-1.402,0.731416,-0.514629,0.39667
1765227759663318324,-2.621,-2.263,-1.55,-0.026789,-0.227723,-0.087484
1765227759688203241,-5.787,3.869,-1.265,0.855542,0.070017,0.080602
1765227759713171574,-9.214,-4.419,-7.372,-0.123528,-0.171774,-0.076284
1765227759737918158,-5.458,-2.302,-1.2,-0.623335,-0.235589,-0.302173
1765227759763464201,-0.103,-4.549,-3.512,0.3296,0.23836,0.026966
1765227759787509241,-4.348,-3.41,-4.589,-0.178539,-0.117186,-0.196318
1765227759813583327,4.107,8.956,1.224,0.893649,-0.420439,-0.168023
1765227759837863951,-4.215,-9.885,-10.505,-0.004372,1.02846,0.151331
1765227759864715371,-6.22,-8.16,-6.514,1.199805,-0.327353,-0.503039
1765227759888332119,-9.634,-5.254,-17.176,0.613284,-0.402213,0.653317
1765227759913945537,-10.081,-1.709,-6.025,-1.011988,-0.256523,0.185001
1765227759938422578,-17.443,-4.583,-25.96,-0.614318,-0.175287,1.232136
1765227759963368120,-8.304,-4.42,-4.977,-1.586617,-0.295188,0.874211
1765227759988226870,-16.357,-4.649,-15.509,-0.992729,-0.036222,0.05329
1765227760013163162,-15.425,-8.992,-6.53,0.018386,0.202184,0.49678
1765227760038292413,-3.183,-0.268,0.637,1.538084,0.344943,0.303732
1765227760063360038,-5.067,1.361,-4.169,0.314963,0.379408,-0.640506
1765227760087699163,-13.898,2.079,-9.71,-1.839042,0.207816,-0.216014
1765227760112724205,-13.182,-4.998,0.93,-1.712625,0.567825,-0.411297
1765227760138061581,-8.312,-11.247,-1.65,0.9545,0.498736,0.605426
1765227760162930664,-7.537,-13.654,-2.254,0.051899,-0.062048,0.481381
1765227760188005457,-1.851,3.812,-2.091,1.735865,-0.235232,-0.400901
1765227760213051915,-11.87,-9.09,-1.01,-0.118847,0.724483,0.180686
1765227760238041416,-7.958,-3.45,-10.478,1.894679,0.006352,-0.304426
1765227760263029416,-9.104,-6.258,-14.943,0.494993,-0.13437,0.847974
1765227760287668958,-4.326,-4.986,-9.6,-0.325629,-0.394374,0.379288
1765227760312971417,-5.999,-4.361,-1.674,-1.235089,-0.332096,0.167378
1765227760338145209,-12.702,-4.446,-0.647,0.533461,0.631316,-0.074282
1765227760363269335,-4.834,-3.896,-0.534,1.087361,-0.14415,-0.568846
1765227760388208127,-5.042,-15.618,-10.542,0.187341,0.806824,1.173298
1765227760412598668,-5.291,-3.535,-2.674,-0.081954,-1.008267,-0.75875
1765227760437616460,-15.434,-2.525,-11.12,-0.250838,0.609292,-0.194834
1765227760462289335,-5.325,-1.506,-5.102,-0.305713,-0.139619,0.473975
1765227760487485461,-3.462,1.766,4.309,2.917191,0.562743,-0.636755
1765227760512660295,-19.385,-7.278,-3.697,-1.746347,0.308915,-0.110165
1765227760537466712,-1.963,2.495,-0.854,0.739162,-1.082823,0.11095
1765227760563930256,-13.486,-10.604,-5.271,0.001446,0.025356,-0.188913
1765227760587327837,-8.688,-6.172,-0.051,0.256992,-0.318838,-0.126024
1765227760613161214,-11.66,-7.57,-14.657,-0.750341,0.240978,0.366308
1765227760638045256,-9.641,5.548,-5.458,-0.277607,-0.106345,-0.23242
1765227760663541174,-9.792,-7.179,-5.501,-0.934583,-0.008897,-0.29953
1765227760688135298,-13.924,-4.972,-6.765,-1.21822,0.127607,0.1577
1765227760713142799,-16.945,-6.889,-11.976,-0.556883,0.116836,0.222781
1765227760737975924,-5.108,-6.501,-4.069,-0.007974,0.189621,-0.389484
1765227760762791216,-14.055,-0.014,-20.451,0.190004,-0.244985,0.605445
1765227760788161842,-10.063,-5.99,-12.89,-0.995021,-0.01539,-0.427589
1765227760813215926,-24.533,1.269,-18.369,0.39077,0.702931,-0.292167
1765227760837644258,-6.788,-1.47,-3.077,0.656404,-0.047945,0.071344
1765227760863273218,-0.755,-2.523,6.266,0.074095,-1.061101,-0.805325
1765227760888139385,-9.939,-3.442,-13.198,-0.173166,0.012921,0.717744
1765227760913493386,-5.762,-1.171,-6.569,0.598159,-0.232827,0.373569
1765227760937997802,-3.159,-4.196,1.618,0.634765,0.064907,-0.586545
1765227760963440554,-6.715,-2.165,-18.033,-0.493151,-0.147162,0.610787
1765227760988467512,-8.307,-6.193,-24.136,0.04311,0.407146,0.743762
1765227761013255054,-23.543,-9.738,-7.739,-1.800689,0.17098,-0.212985
1765227761038386346,-4.552,-0.274,-14.891,2.376058,-0.102098,-0.286774
1765227761062986805,-24.236,-3.063,-7.751,-2.779291,-0.218378,0.13105
1765227761087943347,-4.091,-3.652,-4.741,-0.198135,-0.39935,-0.063554
1765227761112592971,-13.479,-3.551,-0.521,-0.630939,0.752024,0.343175
1765227761137637930,-3.418,-0.49,-1.899,-0.190202,-0.589063,-0.906705
1765227761162889723,-13.742,1.859,-7.255,-3.443633,-0.936183,0.487647
1765227761187845307,-13.235,-6.55,-8.988,-2.274673,0.044616,-0.126786
1765227761212581682,-11.155,-2.93,5.791,-0.662824,0.024041,-0.046186
1765227761237294140,-16.871,3.627,-10.127,2.02576,1.25752,-0.045724
1765227761263614392,-3.104,-2.899,-4.967,-0.332668,-0.251929,-0.252223
1765227761287572308,-15.922,-8.066,-10.596,0.560689,0.44868,-0.242811
1765227761313432476,-2.34,-12.195,3.975,-0.012563,-0.463654,0.425023
1765227761338352060,-22.592,3.416,-21.683,1.759073,0.479857,-0.208996
1765227761363178144,-5.661,-3.321,-4.391,0.976309,-1.037767,0.597528
1765227761388302728,-12.276,-4.57,-7.2,0.067528,-0.159584,0.296906
1765227761413233895,-7.864,-2.97,-9.252,-0.444279,-0.926114,-0.156751
1765227761438189103,-1.752,-0.469,3.686,1.828109,0.140445,0.063447
1765227761463224020,-3.757,-2.251,-7.952,0.375909,-0.240314,0.207677
1765227761488194729,-4.598,1.69,-2.466,-0.247046,0.194938,0.045826
1765227761513277521,-7.144,-6.53,-7.864,-0.530761,0.339041,-0.592472
1765227761538376439,-18.285,-14.933,-4.203,-0.93419,0.542538,-0.311341
1765227761563274856,-13.877,2.804,-12.476,-0.803324,-0.448232,-0.066859
1765227761588230064,-19.199,-2.436,-12.087,0.817035,0.259545,0.148988
1765227761613184065,-0.829,1.796,-8.365,0.051315,-0.541796,-0.50145
1765227761638197273,-14.995,-3.605,-7.688,-0.598549,1.06631,0.154941
1765227761662690481,-2.743,-1.807,-3.301,-0.739179,-0.646462,-0.52937
1765227761688497400,-18.36,-10.391,-20.017,-0.818245,0.195067,0.209987
1765227761713337317,-25.947,2.16,-3.485,-3.13606,-1.311899,0.925192
1765227761738483401,-1.239,6.661,-5.497,-0.577463,-0.285831,-0.352099
1765227761763198567,-5.923,-8.885,-16.212,-0.69655,0.179776,-0.48409
1765227761788018068,-4.896,-10.051,1.685,-0.462672,0.110597,-0.533893
1765227761813156443,-17.465,-1.976,-14.179,0.993931,0.155679,0.757757
1765227761837582193,-6.271,-4.465,-1.087,-1.609025,-0.189978,-0.362612
1765227761863102652,-22.547,-3.183,-30.153,-1.260371,-0.218563,1.794304
1765227761887691277,-23.991,-8.323,-13.045,-0.629224,0.306374,-0.073637
1765227761913192403,-11.667,5.37,-6.044,0.587433,0.271453,0.178482
1765227761937589319,-0.003,-5.046,-1.055,-1.495122,-0.69035,-0.544428
1765227761962434861,-1.218,-10.878,-4.344,-0.747879,-0.273849,0.084089
1765227761987570654,1.772,3.752,-1.393,0.963667,-0.777834,-0.707375
1765227762013499531,-9.996,-10.47,-8.945,1.452404,0.985268,-0.503598
1765227762037524863,-5.678,-15.24,5.286,0.914277,0.318892,-0.240229
1765227762063501823,-8.03,-2.474,4.485,1.750069,0.235551,-0.783843
1765227762087365780,-12.328,-0.062,-8.44,1.590337,0.560904,-0.176996
1765227762113698075,-0.602,-6.05,4.843,-2.692899,-0.76565,-0.212289
1765227762138433866,-6.85,-3.427,1.294,0.955149,0.0353,-0.351929
1765227762163710826,-4.947,-3.02,5.53,1.335304,0.360197,0.451265
1765227762188404784,-14.519,-2.411,-8.907,0.287654,0.871902,-0.396896
1765227762213287742,-6.054,-9.145,2.626,-0.219975,0.376151,-0.081501
1765227762238267618,-19.772,-5.51,-5.446,-1.201737,-0.215466,0.447273
1765227762263212368,-8.235,-4.928,-13.198,-0.632597,-0.166881,1.003672
1765227762288202244,-7.339,-1.738,-6.743,-0.207694,-0.014857,-0.068031
1765227762313903745,-13.883,5.269,-0.984,-1.567994,-0.192491,-0.201509
1765227762337999869,-14.811,-2.258,-9.205,-0.842091,0.355358,-0.292685
1765227762362687036,2.177,-5.69,-9.838,0.206301,-0.345954,0.928624
1765227762388098079,-1.15,3.157,-3.56,-0.045494,-0.228204,-0.696497
1765227762415376125,-7.42,-4.312,0.601,-0.305653,-0.030677,0.139507
1765227762437623704,-15.767,-3.365,-1.038,-1.15077,0.682708,-0.223219
1765227762462600704,-6.123,-3.17,-0.019,-0.988507,-0.474867,-0.608058
1765227762488063164,-10.047,0.712,-7.537,-0.407797,-0.1416,0.54027
1765227762512457288,-6.471,3.401,-3.831,-0.826344,0.189029,0.112899
1765227762537369080,-12.327,-0.189,1.645,-0.783089,0.123408,-0.151699
1765227762562432331,-7.842,-8.311,-2.78,0.674088,0.420025,-0.347882
1765227762587578915,-7.852,-6.829,1.502,0.000254,0.172677,-0.080298
1765227762612614624,-11.531,-6.564,-2.876,1.080516,0.542599,0.240763
1765227762637950417,-8.658,-12.861,-3.112,-1.153239,0.158842,0.821249
1765227762662904584,-15.294,-3.033,-11.046,0.46892,0.050814,-0.19355
1765227762687898084,-9.204,-6.624,-9.334,0.639172,-0.17453,0.28419
1765227762712718709,-13.678,-10.312,-7.853,-0.266781,0.062442,0.770759
1765227762738317669,-8.633,-6.648,-8.307,0.001131,-0.052674,0.346539
1765227762763578253,-10.289,-6.829,-6.464,-0.505508,-0.185436,0.430457
1765227762788033461,-2.202,-3.03,-7.546,0.96813,0.15667,-0.096523
1765227762813332962,-14.521,-4.636,-5.483,-0.141421,0.27262,-0.28417
1765227762838693338,-9.739,2.714,-3.57,-1.045201,-0.18451,-0.237323
1765227762863461588,-18.346,-12.895,5.199,0.6442,1.326065,-0.26469
1765227762887507171,-10.511,-14.547,-6.73,1.112071,0.430916,0.268925
1765227762913479923,-9.084,-0.725,-13.04,-0.325858,-0.227799,0.211916
1765227762938586757,-11.327,0.116,-15.038,-0.768345,-0.700115,0.525115
1765227762963603382,-3.51,-12.431,-1.897,-0.637327,-0.014008,0.101511
1765227762988289507,-14.549,-0.23,-5.029,-0.458083,0.116647,0.242249
1765227763013827175,-5.693,-2.504,-12.202,0.008736,-0.007205,0.469811
1765227763038431758,-2.146,2.552,0.988,0.091591,-0.296048,-0.205553
1765227763063341092,-8.453,-2.381,0.171,-0.867481,-0.55499,-0.197962
1765227763087883008,-2.638,0.976,2.841,0.491827,0.620205,0.282025
1765227763112879592,-15.269,-5.387,-7.809,-0.829006,-0.487343,0.468528
1765227763138130302,-2.656,2.573,0.936,-1.316403,-0.91584,-0.468102
1765227763163184427,-9.054,-0.471,-8.902,-0.873108,-0.351907,0.273512
1765227763188088594,-2.994,-3.688,2.456,-1.376805,-0.491471,0.058198
1765227763213172636,-11.71,-5.941,-2.149,0.843882,0.198185,-0.232871
1765227763238270554,0.454,-4.779,2.892,0.298397,-0.299951,-0.320142
1765227763262718137,-8.772,-6.544,-3.47,0.06839,0.151418,0.390467
1765227763288046429,1.939,1.961,0.296,1.372449,-0.052904,0.421748
1765227763313482264,-2.365,-0.696,-6.335,-0.394546,0.188229,-0.064233
1765227763337854888,-6.751,2.069,-0.099,0.511032,0.56467,-0.591562
1765227763363014931,-4.955,-8.354,3.177,-1.159544,-0.125535,-0.285328
1765227763387661514,-6.877,-14.168,-17.256,1.86446,-0.318301,0.855941
1765227763412728098,-8.064,-9.329,-7.374,1.479733,0.18151,0.229632
1765227763437689890,-8.202,-3.691,-11.019,0.623163,0.065132,0.044241
1765227763462366848,-7.01,-9.726,-16.013,0.270654,0.582032,-0.311987
1765227763487650558,-15.887,-6.994,-0.911,0.11901,0.63823,0.119616
1765227763512325016,-17.11,-2.671,-14.855,-0.673031,0.098009,0.30992
1765227763537701392,-3.116,-5.421,2.118,-0.633138,-0.004487,-0.065674
1765227763562686101,-10.095,-11.041,-0.956,0.598491,0.3163,-0.33834
1765227763587669935,-1.275,-3.503,2.894,0.021713,-0.319724,-0.17315
1765227763613518437,-8.599,-6.539,-14.162,-0.729858,0.231414,0.351758
1765227763638384395,-8.652,-2.573,-4.052,0.065441,-0.108505,-0.113791
1765227763663472063,-12.631,-2.656,-3.854,-0.823741,0.114037,-0.386798
1765227763688323896,-4.438,-4.2,0.967,-1.157739,-0.312588,-0.221686
1765227763713065271,-27.259,-4.993,-15.442,-1.701221,0.745738,0.162095
1765227763738035105,-2.336,-5.463,-1.895,0.164393,-0.221257,0.285566
1765227763762903855,-4.3,-1.286,3.679,-0.367946,-0.627288,-0.461756
1765227763787887148,-14.787,-4.678,-6.275,-0.274611,0.218819,0.444506
1765227763813344191,-10.836,-6.342,-10.423,-0.278252,0.594707,-0.06087
1765227763838935275,-8.732,-5.388,2.583,-0.032462,-0.17769,-0.228643
1765227763863204525,-17.374,-5.887,-11.159,-0.626385,0.265991,0.286825
1765227763888007816,1.949,-3.901,-8.196,0.848128,-0.45332,0.513913
1765227763913268234,0.431,4.864,1.51,-2.040334,-0.181751,0.47736
1765227763937977192,2.127,3.694,-0.532,0.440912,0.063613,0.21435
1765227763963304860,-9.314,-9.614,-1.098,-1.676574,0.46276,-0.561803
1765227763988734153,-10.02,-9.472,3.384,-1.653995,0.413455,-0.261867
1765227764013057027,-26.377,-5.597,-5.35,-1.647994,0.275124,-0.211645
1765227764038504404,-9.697,-6.835,-8.608,0.703067,0.460699,0.033635
1765227764062820861,-25.126,-7.963,-18.617,-0.588503,-0.058436,0.222484
1765227764088594405,-8.589,-5.364,-9.279,0.268501,0.316688,-0.118459
1765227764113052071,-17.423,2.714,-21.336,-0.66358,0.06363,1.836226
1765227764137664863,-7.656,-9.801,0.402,-0.760133,0.631808,-1.403225
1765227764162847322,-5.73,-12.333,-1.802,0.754927,0.158558,0.513532
1765227764187326947,-7.179,-11.673,-1.186,-0.34432,0.077394,-0.569825
1765227764212624031,-2.479,-4.16,2.827,1.08098,-0.413753,0.465442
1765227764237658407,-8.437,-3.19,-12.341,0.059116,0.034043,0.156696
1765227764262214448,-9.068,-11.639,0.381,-1.110396,0.13055,-0.460524
1765227764287095073,-1.27,3.935,4.02,0.792818,-0.316427,-0.086196
1765227764312103616,-2.048,-6.861,8.098,-0.044528,-0.374788,-0.351274
1765227764338536952,-16.766,-11.002,2.021,-0.346988,0.825464,0.198679
1765227764363133202,-5.776,-5.335,2.577,-0.07133,-0.166077,-0.509316
1765227764387104325,-12.042,-1.239,-15.225,-0.224942,-0.046272,0.127051
1765227764412941494,-8.584,-8.474,12.556,-0.562559,0.826045,-0.115582
1765227764437002535,-21.37,-13.913,-16.654,-1.448336,0.499652,0.132028
1765227764462931953,-4.889,-0.046,-2.055,0.53193,-0.249396,-0.402912
1765227764488366830,-14.437,0.167,-7.388,-1.441181,0.561408,-0.121498
1765227764513408580,-9.191,-5.294,0.066,-0.539241,0.221452,-0.129215
1765227764538202831,-10.757,2.387,-4.765,-0.515028,0.057507,-0.648465
1765227764563619290,-5.821,-0.768,-5.502,-0.398699,-0.056495,-0.425421
1765227764588422165,-5.814,-1.066,-5.981,0.876647,-0.170386,0.090983
1765227764613550874,-3.89,-0.894,-3.467,0.400184,-0.076543,0.489545
1765227764638839167,-7.657,-2.995,-4.972,0.325377,-0.172034,0.023321
1765227764663488750,-4.902,-1.354,-3.195,-0.122589,-0.269311,-0.005768
1765227764688582209,-14.57,-2.691,-7.558,-0.335465,0.245847,0.056185
1765227764713096251,3.133,-0.346,-4.389,1.37436,-0.176382,0.09374
1765227764738938003,-19.586,-4.383,-8.074,-0.443346,0.635107,-0.166693
1765227764763024585,-10.656,-11.471,7.22,-1.479198,0.837967,-0.445357
1765227764788315378,-14.362,-5.287,-11.07,0.898386,0.477187,-0.003557
1765227764813478087,-4.854,-15.485,-1.15,-0.928934,-0.115962,-0.185193
1765227764838003712,-4.82,-2.317,1.808,0.532191,-0.041654,0.012548
1765227764863368963,-9.814,-6.795,7.78,-0.498926,0.309289,-0.937173
1765227764888046754,-7.339,-1.321,-6.457,0.211033,0.126896,0.246615
